14:48:52.524 [ATL-Logging-Thread] INFO  - Organising filesystem

14:48:52.525 [ATL-Logging-Thread] INFO  - Language set to 中文 (中国)

14:48:52.584 [ATL-Logging-Thread] INFO  - ATLauncher Version: 3.4.40.2 [dc9c38e470b84447b0befa10ff0c714bb3b2c668]

14:48:52.585 [ATL-Logging-Thread] INFO  - App Arguments: []

14:48:52.585 [ATL-Logging-Thread] INFO  - JVM Arguments: ["-Djna.nosys=true","-Djava.net.preferIPv4Stack=true","-Dawt.useSystemAAFontSettings=on","-Dswing.aatext=true"]

14:48:52.586 [ATL-Logging-Thread] INFO  - Java Version: Java 17 (17.0.9)

14:48:52.592 [ATL-Logging-Thread] INFO  - 64 Bit Java: true

14:48:52.592 [ATL-Logging-Thread] INFO  - RAM Available: 31879MB

14:48:52.592 [ATL-Logging-Thread] INFO  - Launcher Directory: **USERSDIR**

14:48:52.601 [ATL-Logging-Thread] INFO  - GPU: AMD Radeon(TM) Graphics (Advanced Micro Devices, Inc.) 32.0.13066.12 512MB VRAM

14:48:52.602 [ATL-Logging-Thread] INFO  - GPU: NVIDIA GeForce RTX 5060 (NVIDIA) 32.0.15.8180 8151MB VRAM

14:48:52.736 [ATL-Logging-Thread] INFO  - CPU: AMD Ryzen 7 9700X 8-Core Processor 8 cores/16 threads

14:48:52.751 [ATL-Logging-Thread] INFO  - Operating System: Windows (11 build 26200)

14:48:52.752 [ATL-Logging-Thread] INFO  - Bitness: 64

14:48:52.752 [ATL-Logging-Thread] INFO  - Uptime: 423204

14:48:52.752 [ATL-Logging-Thread] INFO  - Manufacturer: Microsoft

14:48:52.968 [ATL-Logging-Thread] INFO  - Showing splash screen and loading everything

14:48:52.969 [ATL-Logging-Thread] INFO  - Checking for updated files!

14:48:53.837 [ATL-Logging-Thread] INFO  - Checking for updates to CurseForge instances

14:48:53.872 [ATL-Logging-Thread] INFO  - Launcher finished loading everything

14:48:53.918 [ATL-Logging-Thread] INFO  - Launcher opening

14:48:53.919 [ATL-Logging-Thread] INFO  - Made By Bob*

14:48:53.919 [ATL-Logging-Thread] INFO  - *(Not Actually)

14:48:53.920 [ATL-Logging-Thread] INFO  - Setting up Bottom Bar

14:48:53.980 [ATL-Logging-Thread] INFO  - Finished Setting up Bottom Bar

14:48:53.980 [ATL-Logging-Thread] INFO  - Setting up Tabs

14:48:54.084 [ATL-Logging-Thread] INFO  - Finished Setting up Tabs

14:48:54.085 [ATL-Logging-Thread] INFO  - Showing Launcher

14:48:57.507 [ATL-Logging-Thread] INFO  - Preparing for launch!

14:48:58.123 [ATL-Logging-Thread] INFO  - Launching pack FTB OceanBlock 2 1.16.0 (CurseForge) for Minecraft 1.21.1

14:48:58.123 [ATL-Logging-Thread] INFO  - Logging into Minecraft!

14:48:58.145 [ATL-Logging-Thread] INFO  - Using Java runtime java-runtime-delta (Java 21.0.7) at path **USERSDIR**\runtimes\minecraft\java-runtime-delta\windows-x64\java-runtime-delta

14:48:58.211 [ATL-Logging-Thread] INFO  - Loader: NeoForge 21.1.218

14:48:58.212 [ATL-Logging-Thread] INFO  - Mods:

14:48:58.213 [ATL-Logging-Thread] INFO  -  - \accelerated-decay-neoforge-21.0.0.jar
14:48:58.247 [ATL-Logging-Thread] INFO  -  - \farmingforblockheads-neoforge-1.21.1-21.1.11.jar

14:48:58.248 [ATL-Logging-Thread] INFO  -  - \farsight-1.21.1-4.5.jar

14:48:58.248 [ATL-Logging-Thread] INFO  -  - \ferritecore-7.0.3-neoforge.jar

14:48:58.248 [ATL-Logging-Thread] INFO  -  - \findme-3.3.3-neoforge.jar

14:48:58.248 [ATL-Logging-Thread] INFO  -  - \fishingreal-neoforge-1.21.1-1.9.1.jar

14:48:58.249 [ATL-Logging-Thread] INFO  -  - \flatbedrock-neoforge-87.0.0.jar

14:48:58.249 [ATL-Logging-Thread] INFO  -  - \flopper-1.21.1-neoforge-1.1.8-198.jar

14:48:58.250 [ATL-Logging-Thread] INFO  -  - \FluxNetworks-1.21.1-8.0.0.jar

14:48:58.250 [ATL-Logging-Thread] INFO  -  - \FramedBlocks-10.5.3.jar

14:48:58.250 [ATL-Logging-Thread] INFO  -  - \ftb-auxilium-neoforge-21.1.4.jar

14:48:58.250 [ATL-Logging-Thread] INFO  -  - \ftb-chunks-neoforge-2101.1.13.jar

14:48:58.250 [ATL-Logging-Thread] INFO  -  - \ftb-essentials-neoforge-2101.1.8.jar

14:48:58.250 [ATL-Logging-Thread] INFO  -  - \ftb-filter-system-neoforge-21.1.3.jar

14:48:58.252 [ATL-Logging-Thread] INFO  -  - \ftb-jei-extras-21.1.7.jar

14:48:58.252 [ATL-Logging-Thread] INFO  -  - \ftb-library-neoforge-2101.1.30.jar

14:48:58.252 [ATL-Logging-Thread] INFO  -  - \ftb-materials-neoforge-21.1.3.jar

14:48:58.253 [ATL-Logging-Thread] INFO  -  - \ftb-pack-companion-21.1.17.jar

14:48:58.253 [ATL-Logging-Thread] INFO  -  - \ftb-pause-menu-api-21.1.3.jar

14:48:58.253 [ATL-Logging-Thread] INFO  -  - \ftb-promoter-21.1.60.jar

14:48:58.253 [ATL-Logging-Thread] INFO  -  - \ftb-quests-neoforge-2101.1.20.jar

14:48:58.253 [ATL-Logging-Thread] INFO  -  - \ftb-ranks-neoforge-2101.1.3.jar

14:48:58.254 [ATL-Logging-Thread] INFO  -  - \ftb-stuff-things-21.1.10.jar

14:48:58.254 [ATL-Logging-Thread] INFO  -  - \ftb-team-bases-neoforge-21.1.6.jar

14:48:58.254 [ATL-Logging-Thread] INFO  -  - \ftb-teams-neoforge-2101.1.9.jar

14:48:58.254 [ATL-Logging-Thread] INFO  -  - \ftb-ultimine-neoforge-2101.1.13.jar

14:48:58.254 [ATL-Logging-Thread] INFO  -  - \ftb-xmod-compat-neoforge-21.1.6.jar

14:48:58.254 [ATL-Logging-Thread] INFO  -  - \ftbbackups2-neoforge-1.21-1.0.28.jar

14:48:58.255 [ATL-Logging-Thread] INFO  -  - \ftboceanmobs-21.1.4.jar

14:48:58.255 [ATL-Logging-Thread] INFO  -  - \ftbrifthelper-21.1.6.jar

14:48:58.255 [ATL-Logging-Thread] INFO  -  - \fulleng-2.3.2.jar

14:48:58.256 [ATL-Logging-Thread] INFO  -  - \functionalstorage-1.21.1-1.5.4.jar

